"id","time","post","D","group_did","Z_encourage","arm_rct","assign_rct","rdd_score","eligible_rdd","cluster_id","region","urban","age","female","ses","hh_size","indig","dist_km","baseline_ability","y","Y0","Y1","tau_i"
2270,1,1,1,1,1,0,NA,-9.33469598241121,0,54,"1",0,31,0,2,3,0,5.1,38,89.6204552559845,76.213874248072,83.213874248072,7
2271,0,0,0,0,1,0,NA,15.8423702298374,1,21,"3",1,29,0,1,1,0,9.5,41,87.7163189505329,82.2067795577647,91.2067795577647,9
2271,1,1,0,0,1,0,NA,15.8423702298374,1,21,"3",1,29,0,1,1,0,9.5,41,86.4871863843225,85.7067795577647,94.7067795577647,9
2272,0,0,0,1,1,0,NA,-13.6047039892428,0,69,"1",0,27,1,2,1,1,2,50,80.827671405463,83.6178229216141,89.6178229216141,6
2272,1,1,1,1,1,0,NA,-13.6047039892428,0,69,"1",0,27,1,2,1,1,2,50,86.5630749614446,87.1178229216141,93.1178229216141,6
2273,0,0,0,0,1,0,NA,-10.769266940966,0,12,"4",1,18,1,2,3,0,11.6,47,81.1217056395056,78.2596589578137,84.2596589578137,6
2273,1,1,1,0,1,0,NA,-10.769266940966,0,12,"4",1,18,1,2,3,0,11.6,47,91.3165987336982,81.7596589578137,87.7596589578137,6
2274,0,0,0,1,1,0,NA,5.03786840647653,1,36,"2",1,41,0,2,2,0,0.1,57,85.7087223221522,86.287461393181,94.787461393181,8.5
2274,1,1,1,1,1,0,NA,5.03786840647653,1,36,"2",1,41,0,2,2,0,0.1,57,99.5853644116102,89.787461393181,98.287461393181,8.5
2275,0,0,0,0,1,1,0,-1.53373061913191,0,68,"1",0,36,1,3,1,0,8.3,49,86.5343887686454,81.3960732137833,86.8960732137833,5.5
2275,1,1,0,0,1,1,0,-1.53373061913191,0,68,"1",0,36,1,3,1,0,8.3,49,72.1467737830379,84.8960732137833,90.3960732137833,5.5
2276,0,0,0,1,1,0,NA,4.64299932358901,1,25,"1",1,18,1,1,2,0,0.4,54,76.8035656513012,76.2832317394225,84.2832317394225,8
2276,1,1,1,1,1,0,NA,4.64299932358901,1,25,"1",1,18,1,1,2,0,0.4,54,88.0369958920325,79.7832317394225,87.7832317394225,8
2277,0,0,0,0,1,0,NA,-17.2940634881984,0,1,"4",1,30,0,3,3,0,17.3,57,96.6613439078488,89.2254326255307,95.7254326255307,6.5
2277,1,1,1,0,1,0,NA,-17.2940634881984,0,1,"4",1,30,0,3,3,0,17.3,57,102.768341531904,92.7254326255307,99.2254326255307,6.5
2278,0,0,0,0,1,1,0,-3.0899270964422,0,26,"3",1,43,1,3,4,0,20.8,42,71.9915596166373,78.7930957112018,84.2930957112018,5.5
2278,1,1,0,0,1,1,0,-3.0899270964422,0,26,"3",1,43,1,3,4,0,20.8,42,77.4762301313345,82.2930957112018,87.7930957112018,5.5
2279,0,0,0,0,0,0,NA,-4.21452990776989,0,52,"1",0,46,0,2,5,0,0.3,42,74.1247843047674,79.6283126321914,86.6283126321914,7
2279,1,1,0,0,0,0,NA,-4.21452990776989,0,52,"1",0,46,0,2,5,0,0.3,42,80.1748367116109,83.1283126321914,90.1283126321914,7
2280,0,0,0,0,0,1,0,-1.28825234329708,0,64,"1",1,52,0,1,1,0,13,47,92.0799938547978,87.6676305213534,95.1676305213534,7.5
2280,1,1,0,0,0,1,0,-1.28825234329708,0,64,"1",1,52,0,1,1,0,13,47,91.2958799490699,91.1676305213534,98.6676305213534,7.5
2281,0,0,0,0,1,1,1,-0.277666263415723,0,80,"1",1,25,1,1,2,0,5.9,31,75.4132520212805,74.5631518091846,81.0631518091846,6.5
2281,1,1,1,0,1,1,1,-0.277666263415723,0,80,"1",1,25,1,1,2,0,5.9,31,88.9222227930316,78.0631518091846,84.5631518091846,6.5
2282,0,0,0,1,0,0,NA,18.3045540897542,1,79,"4",1,39,0,1,4,0,5.4,48,83.5792108812182,87.957393753375,96.957393753375,9
2282,1,1,0,1,0,0,NA,18.3045540897542,1,79,"4",1,39,0,1,4,0,5.4,48,91.9271002490899,91.457393753375,100.457393753375,9
2283,0,0,0,1,0,0,NA,8.78069227348773,1,14,"2",1,43,1,2,1,0,4.8,56,84.7449930366401,89.9453554708922,97.4453554708922,7.5
2283,1,1,0,1,0,0,NA,8.78069227348773,1,14,"2",1,43,1,2,1,0,4.8,56,93.606454607263,93.4453554708922,100.945355470892,7.5
2284,0,0,0,0,0,0,NA,-2.43423871789339,0,74,"1",1,23,1,1,3,0,17.6,60,93.6530561738977,90.8566592466126,97.3566592466126,6.5
2284,1,1,1,0,0,0,NA,-2.43423871789339,0,74,"1",1,23,1,1,3,0,17.6,60,103.991960744124,94.3566592466126,100.856659246613,6.5
2285,0,0,0,1,0,1,0,12.2529322661578,1,48,"3",1,35,1,4,2,0,13.7,52,74.2727562484191,76.1159990525485,82.6159990525485,6.5
2285,1,1,0,1,0,1,0,12.2529322661578,1,48,"3",1,35,1,4,2,0,13.7,52,82.9298471984536,79.6159990525485,86.1159990525485,6.5
2286,0,0,0,1,0,1,0,-16.1219036454129,0,14,"1",0,33,1,4,3,0,2.6,39,74.4834768214741,76.5453554708922,81.5453554708922,5
2286,1,1,0,1,0,1,0,-16.1219036454129,0,14,"1",0,33,1,4,3,0,2.6,39,80.3793211338205,80.0453554708922,85.0453554708922,5
2287,0,0,0,0,1,1,1,8.49655312590193,1,61,"1",1,42,1,5,2,0,1.2,33,80.9890498955993,77.5473064849792,83.5473064849792,6
2287,1,1,0,0,1,1,1,8.49655312590193,1,61,"1",1,42,1,NA,2,0,1.2,33,77.2442685646135,81.0473064849792,87.0473064849792,6
2288,0,0,0,0,1,0,NA,9.69697431206272,1,77,"1",1,32,1,4,2,0,NA,48,78.3953307073997,79.5362786929074,86.0362786929074,6.5
2288,1,1,1,0,1,0,NA,9.69697431206272,1,77,"1",1,32,1,4,2,0,7.2,48,91.4257772359372,83.0362786929074,89.5362786929074,6.5
2289,0,0,0,0,0,1,0,5.2610911146677,1,8,"1",1,28,1,4,2,0,4.7,43,77.457118647468,73.5319284267541,80.0319284267541,6.5
2289,1,1,0,0,0,1,0,5.2610911146677,1,8,"1",1,28,1,4,2,0,4.7,43,82.3846802266546,77.0319284267541,83.5319284267541,6.5
2290,0,0,0,1,1,1,0,1.42627994340164,1,18,"2",0,34,1,1,4,0,3.4,39,75.7357552204708,77.7969268555727,85.7969268555727,8
2290,1,1,1,1,1,1,0,1.42627994340164,1,18,"2",0,34,1,1,4,0,3.4,39,88.2935497449279,81.2969268555727,89.2969268555727,8
2291,0,0,0,0,1,0,NA,-12.9059715623436,0,15,"2",1,20,0,4,7,0,4.4,40,74.9046785039516,77.0934905862012,83.0934905862012,6
2291,1,1,0,0,1,0,NA,-12.9059715623436,0,15,"2",1,20,0,4,7,0,4.4,40,67.6875031325251,80.5934905862012,86.5934905862012,6
2292,0,0,0,1,0,1,1,-3.6500579960495,0,55,"1",0,36,1,2,1,0,10.8,43,75.5005034460193,81.2317962479946,87.2317962479946,6
2292,1,1,0,1,0,1,1,-3.6500579960495,0,55,"1",0,36,1,2,1,0,10.8,43,91.7947479856347,84.7317962479946,90.7317962479946,6
2293,0,0,0,1,0,0,NA,4.4736109790624,1,34,"3",1,27,1,2,2,1,0.6,65,91.1850393085068,86.0777330318255,93.5777330318255,7.5
2293,1,1,0,1,0,0,NA,4.4736109790624,1,34,"3",1,27,1,2,2,1,0.6,65,88.965966942635,89.5777330318255,97.0777330318255,7.5
2294,0,0,0,1,1,0,NA,7.12046351074963,1,25,"4",1,34,0,2,2,0,0.4,46,81.9841706418177,77.8832317394225,86.3832317394225,8.5
2294,1,1,1,1,1,0,NA,7.12046351074963,1,25,"4",1,34,0,2,2,0,0.4,46,91.2699610769728,81.3832317394225,89.8832317394225,8.5
2295,0,0,0,0,0,0,NA,-11.7706439758227,0,58,"1",1,32,0,3,6,0,1.5,58,82.4296585827042,84.7915209780828,91.2915209780828,6.5
2295,1,1,1,0,0,0,NA,-11.7706439758227,0,58,"1",1,32,0,3,6,0,1.5,58,88.3898911362044,88.2915209780828,94.7915209780828,6.5
2296,0,0,0,0,0,0,NA,-5.10551293116705,0,75,"3",0,33,1,2,4,1,3.7,38,79.3290122260899,78.7936256055084,84.7936256055084,6
2296,1,1,0,0,0,0,NA,-5.10551293116705,0,75,"3",0,33,1,2,4,1,3.7,38,86.2485584728946,82.2936256055084,88.2936256055084,6
2297,0,0,0,0,1,0,NA,1.68736396921088,1,1,"1",1,23,1,2,2,1,0.4,45,81.0312127119859,83.8754326255307,91.3754326255307,7.5
2297,1,1,1,0,1,0,NA,1.68736396921088,1,1,"1",1,23,1,2,2,1,0.4,45,89.9076990769778,87.3754326255307,94.8754326255307,7.5
2298,0,0,0,1,1,1,1,13.8032400806742,1,54,"4",1,29,1,3,4,0,10.1,63,81.0937582170737,79.813874248072,86.813874248072,7
2298,1,1,0,1,1,1,1,13.8032400806742,1,54,"4",1,29,1,3,4,0,10.1,63,75.8643909679022,83.313874248072,90.313874248072,7
2299,0,0,0,0,1,0,NA,5.81253698995288,1,77,"2",0,26,0,1,3,0,15.8,49,81.4540708475541,82.3362786929074,91.3362786929074,9
2299,1,1,0,0,1,0,NA,5.81253698995288,1,77,"2",0,26,0,1,3,0,15.8,49,85.9898788094043,85.8362786929074,94.8362786929074,9
2300,0,0,0,0,0,0,NA,-1.94170050173583,0,40,"2",1,35,0,1,2,0,18,42,85.2546295481062,83.1144860961096,90.6144860961096,7.5
2300,1,1,0,0,0,0,NA,-1.94170050173583,0,40,"2",1,35,0,1,2,0,18,42,94.2198417537652,86.6144860961096,94.1144860961096,7.5
2301,0,0,0,1,0,0,NA,-4.55251275675777,0,72,"3",0,48,1,2,3,0,5.4,47,88.2872014068896,86.8793315573156,92.8793315573156,6
2301,1,1,1,1,0,0,NA,-4.55251275675777,0,72,"3",0,48,1,2,3,0,5.4,47,97.2493396831409,90.3793315573156,96.3793315573156,6
2302,0,0,0,1,1,1,0,21.7468974911567,1,18,"4",1,35,1,2,5,0,21.6,44,82.9072656916145,79.6469268555728,87.1469268555728,7.5
2302,1,1,1,1,1,1,0,21.7468974911567,1,18,"4",1,35,1,2,5,0,21.6,44,91.310231792085,83.1469268555728,90.6469268555728,7.5
2303,0,0,0,1,1,0,NA,16.0026742379807,1,39,"1",0,19,0,3,2,0,11.2,53,82.8406198610854,81.2864931109496,89.2864931109496,8
2303,1,1,1,1,1,0,NA,16.0026742379807,1,39,"1",0,19,0,3,2,0,11.2,53,91.9846132636797,84.7864931109496,92.7864931109496,8
2304,0,0,0,0,0,0,NA,-7.8573916498878,0,45,"2",1,19,1,3,3,0,22.8,47,72.6237518669288,77.682471112549,83.182471112549,5.5
2304,1,1,0,0,0,0,NA,-7.8573916498878,0,45,"2",1,19,1,3,3,0,22.8,47,80.1467647662877,81.182471112549,86.682471112549,5.5
2305,0,0,0,1,0,1,1,-8.17182253826408,0,79,"4",1,30,0,3,1,1,1.6,52,84.5683796030052,86.907393753375,93.407393753375,6.5
2305,1,1,1,1,0,1,1,-8.17182253826408,0,79,"4",1,30,0,3,1,1,1.6,52,92.3943577028806,90.407393753375,96.907393753375,6.5
2306,0,0,0,0,1,0,NA,8.65620771563836,1,80,"3",0,39,1,2,1,0,NA,42,83.3961582241328,80.4631518091846,87.9631518091846,7.5
2306,1,1,1,0,1,0,NA,8.65620771563836,1,80,"3",0,39,1,2,1,0,5,42,86.2689127621553,83.9631518091846,91.4631518091846,7.5
2307,0,0,0,1,1,0,NA,-11.8208342871218,0,24,"1",1,43,1,4,2,0,0.5,37,82.7286482472357,80.1675339622231,85.1675339622231,5
2307,1,1,1,1,1,0,NA,-11.8208342871218,0,24,"1",1,43,1,4,2,0,0.5,37,86.0574733727776,83.6675339622231,88.6675339622231,5
2308,0,0,0,1,0,1,0,1.03532637249364,1,44,"1",1,20,1,2,5,0,5,31,57.9292340986812,69.2807936730011,76.7807936730011,7.5
2308,1,1,0,1,0,1,0,1.03532637249364,1,44,"1",1,20,1,2,5,0,5,31,64.5773480503403,72.7807936730011,80.2807936730011,7.5
2309,0,0,0,0,1,1,1,-3.00705665097212,0,80,"1",1,31,0,5,2,0,4.2,41,83.8735003040925,77.2631518091846,82.7631518091846,5.5
2309,1,1,1,0,1,1,1,-3.00705665097212,0,80,"1",1,31,0,5,2,0,4.2,41,85.1498163972785,80.7631518091846,86.2631518091846,5.5
2310,0,0,0,0,0,1,0,-2.71618243718008,0,43,"1",0,31,1,3,6,0,0,38,83.2916793577142,77.2702080562976,82.7702080562976,5.5
2310,1,1,0,0,0,1,0,-2.71618243718008,0,43,"1",0,31,1,3,6,0,0,38,79.1844300132438,80.7702080562976,86.2702080562976,5.5
2311,0,0,0,1,1,0,NA,8.41171397137249,1,69,"4",1,29,0,NA,3,0,12.7,46,92.6092324296206,84.5178229216141,93.5178229216141,9
2311,1,1,1,1,1,0,NA,8.41171397137249,1,69,"4",1,29,0,NA,3,0,12.7,46,91.4078936196849,88.0178229216141,97.0178229216141,9
2312,0,0,0,1,0,0,NA,16.4355554606313,1,4,"3",0,19,1,3,9,0,1.6,58,76.8756407660227,82.2780542894431,89.2780542894431,7
2312,1,1,0,1,0,0,NA,16.4355554606313,1,4,"3",0,19,1,3,9,0,1.6,58,80.9339136431956,85.7780542894431,92.7780542894431,7
2313,0,0,0,0,1,1,1,-4.30810241190768,0,26,"2",1,36,0,1,2,0,6.6,49,86.535025336265,85.1430957112018,92.6430957112018,7.5
2313,1,1,0,0,1,1,1,-4.30810241190768,0,26,"2",1,36,0,1,2,0,6.6,49,94.2984589073892,88.6430957112018,96.1430957112018,7.5
2314,0,0,0,0,0,1,0,8.01735160281399,1,57,"1",1,18,0,2,1,0,0.7,52,83.8007051494462,83.5227871143546,92.0227871143546,8.5
2314,1,1,0,0,0,1,0,8.01735160281399,1,57,"1",1,18,0,2,1,0,0.7,52,94.0510407150196,87.0227871143546,95.5227871143546,8.5
2315,0,0,0,0,1,0,NA,9.89384725328057,1,78,"2",1,36,0,2,2,1,3.4,32,79.9753936662779,80.1961682011961,88.6961682011961,8.5
2315,1,1,1,0,1,0,NA,9.89384725328057,1,78,"2",1,36,0,2,2,1,3.4,32,85.8369679420194,83.6961682011961,92.1961682011961,8.5
2316,0,0,0,1,0,0,NA,21.6713261168029,1,72,"1",0,18,0,1,5,0,2,38,85.0364370467607,78.9793315573156,87.9793315573156,9
2316,1,1,0,1,0,0,NA,21.6713261168029,1,72,"1",0,18,0,1,5,0,2,38,78.3828733301443,82.4793315573156,91.4793315573156,9
2317,0,0,0,1,0,0,NA,13.3931271462989,1,79,"1",1,27,1,3,3,0,5.4,46,76.0820383031679,79.757393753375,86.757393753375,7
2317,1,1,1,1,0,0,NA,13.3931271462989,1,79,"1",1,27,1,3,3,0,5.4,46,90.249181061805,83.257393753375,90.257393753375,7
2318,0,0,0,1,1,0,NA,1.96981551313321,1,30,"2",0,29,0,3,3,0,11.1,35,62.5618598836769,72.274318239662,80.274318239662,8
2318,1,1,0,1,1,0,NA,1.96981551313321,1,30,"2",0,29,0,3,3,0,11.1,35,77.7161324587113,75.774318239662,83.774318239662,8
2319,0,0,0,0,0,0,NA,4.24712882715425,1,43,"2",1,24,1,5,3,0,0.8,49,85.3976996184542,78.3202080562976,84.3202080562976,6
2319,1,1,1,0,0,0,NA,4.24712882715425,1,43,"2",1,24,1,5,3,0,0.8,49,92.4292991914289,81.8202080562976,87.8202080562976,6
2320,0,0,0,0,0,1,1,-11.2829289775596,0,56,"3",1,25,0,3,3,0,5.2,46,73.6084357383592,77.3615937084558,83.8615937084558,6.5
2320,1,1,1,0,0,1,1,-11.2829289775596,0,56,"3",1,25,0,3,3,0,5.2,46,85.4921730828701,80.8615937084558,87.3615937084558,6.5
2321,0,0,0,0,0,0,NA,0.368984237991457,1,52,"1",1,34,0,2,1,0,31.1,49,84.0218865442454,81.1283126321914,89.6283126321914,8.5
2321,1,1,0,0,0,0,NA,0.368984237991457,1,52,"1",1,34,0,2,1,0,31.1,49,79.8813690285037,84.6283126321914,93.1283126321914,8.5
2322,0,0,0,0,0,0,NA,-8.35864784093446,0,74,"2",1,42,1,2,2,0,4.7,55,85.0852109206261,93.3066592466126,99.3066592466126,6
2322,1,1,1,0,0,0,NA,-8.35864784093446,0,74,"2",1,42,1,2,2,0,4.7,55,101.915019899018,96.8066592466126,102.806659246613,6
2323,0,0,0,0,1,0,NA,15.7506594084209,1,5,"1",1,30,1,3,3,0,4.1,50,78.7309184757588,85.6010102473738,92.6010102473738,7
2323,1,1,1,0,1,0,NA,15.7506594084209,1,5,"1",1,30,1,3,3,0,4.1,50,101.793896134861,89.1010102473738,96.1010102473738,7
2324,0,0,0,0,1,0,NA,-8.10511841694725,0,1,"1",1,25,0,2,3,0,20.2,59,93.0915014283581,89.9754326255307,96.9754326255307,7
2324,1,1,1,0,1,0,NA,-8.10511841694725,0,1,"1",1,25,0,2,3,0,20.2,59,95.1284753418404,93.4754326255307,100.475432625531,7
2325,0,0,0,1,0,0,NA,-1.37662697108111,0,76,"1",1,24,0,3,2,0,8,50,80.3331088382716,80.352801022676,86.852801022676,6.5
2325,1,1,0,1,0,0,NA,-1.37662697108111,0,76,"1",1,24,0,3,2,0,8,50,88.5943105526486,83.852801022676,90.352801022676,6.5
2326,0,0,0,1,1,0,NA,2.80586509018723,1,18,"1",0,36,1,2,3,0,11.7,56,84.6441254334292,83.8969268555728,91.3969268555728,7.5
2326,1,1,1,1,1,0,NA,2.80586509018723,1,18,"1",0,36,1,2,3,0,11.7,56,96.7971750178853,87.3969268555728,94.8969268555728,7.5
2327,0,0,0,0,0,0,NA,4.98020036724164,1,6,"1",1,26,0,2,3,0,0.3,47,77.7152000384244,84.8783700868968,93.3783700868968,8.5
2327,1,1,1,0,0,0,NA,4.98020036724164,1,6,"1",1,26,0,2,3,0,0.3,47,99.0325361105622,88.3783700868968,96.8783700868968,8.5
2328,0,0,0,0,0,1,0,4.37443514918101,1,64,"1",1,18,1,3,2,0,27.1,62,72.8676300995965,80.7676305213534,87.7676305213534,7
2328,1,1,0,0,0,1,0,4.37443514918101,1,64,"1",1,18,1,3,2,0,27.1,62,92.9829325211248,84.2676305213534,91.2676305213534,7
2329,0,0,0,1,0,1,0,-23.5619041832561,0,79,"2",1,30,0,5,2,0,4.5,43,78.4096537598908,79.807393753375,85.307393753375,5.5
2329,1,1,0,1,0,1,0,-23.5619041832561,0,79,"2",1,30,0,5,2,0,4.5,43,83.1589949466598,83.307393753375,88.807393753375,5.5
2330,0,0,0,0,1,0,NA,12.7226442170871,1,50,"2",0,38,1,1,5,0,10.9,57,84.499970713622,81.5342405370724,89.5342405370724,8
2330,1,1,1,0,1,0,NA,12.7226442170871,1,50,"2",0,38,1,1,5,0,10.9,57,95.9471375537632,85.0342405370724,93.0342405370724,8
2331,0,0,0,1,0,0,NA,-18.1795576213057,0,42,"4",1,34,1,2,2,0,0.5,50,90.4387121498967,87.3265760765651,93.3265760765651,6
2331,1,1,1,1,0,0,NA,-18.1795576213057,0,42,"4",1,34,1,2,2,0,0.5,50,99.0730657922598,90.8265760765651,96.8265760765651,6
2332,0,0,0,1,0,1,1,-15.0320201578476,0,33,"1",1,45,1,2,2,0,0.4,59,85.7528568133657,85.5017003745276,91.5017003745276,6
2332,1,1,0,1,0,1,1,-15.0320201578476,0,33,"1",1,45,1,2,2,0,0.4,59,88.6069840983466,89.0017003745276,95.0017003745276,6
2333,0,0,0,0,1,1,0,4.57576442881892,1,29,"2",0,52,0,4,3,0,1,41,71.8657254881661,78.4856569124205,85.9856569124205,7.5
2333,1,1,0,0,1,1,0,4.57576442881892,1,29,"2",0,52,0,4,3,0,1,41,78.6631254248822,81.9856569124205,89.4856569124205,7.5
2334,0,0,0,0,1,0,NA,20.952731147087,1,62,"2",1,36,1,1,2,0,2.9,62,88.3113182533474,89.9671055559405,97.9671055559405,8
2334,1,1,0,0,1,0,NA,20.952731147087,1,62,"2",1,36,1,1,2,0,2.9,62,104.186464942086,93.4671055559405,101.467105555941,8
2335,0,0,0,0,0,1,1,-4.70490131444364,0,6,"1",0,28,0,1,8,0,1.1,42,77.54164673121,83.7783700868968,91.2783700868968,7.5
2335,1,1,0,0,0,1,1,-4.70490131444364,0,6,"1",0,28,0,1,8,0,1.1,42,94.3662635886657,87.2783700868968,94.7783700868968,7.5
2336,0,0,0,1,0,1,0,7.72839722140666,1,59,"1",1,41,0,4,4,0,5.5,45,83.8719391465089,80.6871337091487,88.1871337091487,7.5
2336,1,1,0,1,0,1,0,7.72839722140666,1,59,"1",1,41,0,4,4,0,5.5,45,83.5381690185102,84.1871337091487,91.6871337091487,7.5
2337,0,0,0,0,1,0,NA,1.41414623950262,1,21,"4",1,37,0,3,1,0,1.9,57,90.5263944645978,88.2067795577647,96.2067795577647,8
2337,1,1,1,0,1,0,NA,1.41414623950262,1,21,"4",1,37,0,3,1,0,1.9,57,90.8079813882205,91.7067795577647,99.7067795577647,8
2338,0,0,0,1,1,1,0,0.215485984452007,1,25,"3",0,49,0,2,5,0,1.2,46,89.6621086012158,79.9332317394225,88.4332317394225,8.5
2338,1,1,0,1,1,1,0,0.215485984452007,1,25,"3",0,49,0,2,5,0,1.2,46,85.7659870475893,83.4332317394225,91.9332317394225,8.5
2339,0,0,0,0,1,0,NA,-2.8198428327353,0,15,"1",0,33,1,3,3,0,18.7,52,89.006001793821,83.5434905862012,89.0434905862012,5.5
2339,1,1,1,0,1,0,NA,-2.8198428327353,0,15,"1",0,33,1,3,3,0,18.7,52,86.695573918477,87.0434905862012,92.5434905862012,5.5
2340,0,0,0,1,0,1,0,-11.2700164045755,0,72,"1",1,29,0,3,4,0,7.4,40,77.2042189470143,80.9293315573156,87.4293315573156,6.5
2340,1,1,0,1,0,1,0,-11.2700164045755,0,72,"1",1,29,0,3,4,0,7.4,40,76.922838560787,84.4293315573156,90.9293315573156,6.5
2341,0,0,0,1,0,0,NA,2.47976880472455,1,22,"2",1,38,0,3,3,1,8,43,86.3897816052701,84.9596415965906,92.9596415965906,8
2341,1,1,0,1,0,0,NA,2.47976880472455,1,22,"2",1,38,0,3,3,1,8,43,94.5408916717704,88.4596415965906,96.4596415965906,8
2342,0,0,0,1,1,0,NA,-6.15808944601566,0,37,"2",1,32,0,1,4,0,30.3,54,86.3057794155606,87.499172124644,94.999172124644,7.5
2342,1,1,1,1,1,0,NA,-6.15808944601566,0,37,"2",1,32,0,1,4,0,30.3,54,109.991396850307,90.999172124644,98.499172124644,7.5
2343,0,0,0,1,0,0,NA,16.6736510419374,1,60,"4",1,34,0,1,2,1,1.1,50,93.6991724449508,91.1893065422838,100.189306542284,9
2343,1,1,1,1,0,0,NA,16.6736510419374,1,60,"4",1,34,0,1,2,1,1.1,50,101.311674160242,94.6893065422838,103.689306542284,9
2344,0,0,0,0,1,1,0,7.37346413187115,1,50,"2",1,42,0,1,1,0,0.4,38,83.4981994791228,78.6342405370724,87.6342405370724,9
2344,1,1,0,0,1,1,0,7.37346413187115,1,50,"2",1,42,0,1,1,0,0.4,38,83.2302361179651,82.1342405370724,91.1342405370724,9
2345,0,0,0,0,0,0,NA,-1.03048258774801,0,8,"3",1,19,0,3,2,0,3.2,48,78.3753375314773,76.4819284267541,82.9819284267541,6.5
2345,1,1,1,0,0,0,NA,-1.03048258774801,0,8,"3",1,19,0,3,2,0,3.2,48,75.7982786786764,79.9819284267541,86.4819284267541,6.5
2346,0,0,0,1,1,0,NA,3.09429017171055,1,36,"1",0,25,1,3,4,0,4.7,47,76.7879026421556,73.387461393181,80.387461393181,7
2346,1,1,1,1,1,0,NA,3.09429017171055,1,36,"1",0,25,1,3,4,0,NA,47,86.5772250470304,76.887461393181,83.887461393181,7
2347,0,0,0,1,1,1,1,-15.7670744343292,0,41,"2",1,24,0,2,3,0,2.8,42,73.8539956902266,76.892654007611,83.892654007611,7
2347,1,1,0,1,1,1,1,-15.7670744343292,0,41,"2",1,24,0,2,3,0,2.8,42,78.1768902323112,80.392654007611,87.392654007611,7
2348,0,0,0,0,0,0,NA,2.21787120250976,1,75,"3",1,22,0,2,8,0,20.4,43,77.425312141676,79.7436256055084,88.2436256055084,8.5
2348,1,1,1,0,0,0,NA,2.21787120250976,1,75,"3",1,22,0,2,8,0,20.4,43,86.1695098569039,83.2436256055084,91.7436256055084,8.5
2349,0,0,0,0,0,0,NA,19.6074218398255,1,56,"1",1,31,0,3,4,0,8.4,43,68.3326004453235,77.6615937084558,85.6615937084558,8
2349,1,1,0,0,0,0,NA,19.6074218398255,1,56,"1",1,31,0,3,4,0,8.4,43,77.3755428249542,81.1615937084558,89.1615937084558,8
2350,0,0,0,0,0,1,0,11.3219773135704,1,31,"1",1,26,0,3,3,0,0.7,53,91.046254140812,82.9692636611547,90.9692636611547,8
2350,1,1,1,0,0,1,0,11.3219773135704,1,31,"1",1,26,0,3,3,0,0.7,53,103.33549486039,86.4692636611547,94.4692636611547,8
2351,0,0,0,0,1,0,NA,-10.8892131973838,0,80,"1",1,36,0,3,2,0,1.8,65,80.0479161746468,90.5131518091846,97.0131518091846,6.5
2351,1,1,1,0,1,0,NA,-10.8892131973838,0,80,"1",1,36,0,3,2,0,1.8,65,104.26501959319,94.0131518091846,100.513151809185,6.5
2352,0,0,0,0,0,1,1,-15.889122726554,0,10,"2",0,42,1,3,5,0,1.6,57,89.5340908375872,85.3866768533553,90.8866768533553,5.5
2352,1,1,0,0,0,1,1,-15.889122726554,0,10,"2",0,42,1,3,5,0,1.6,57,86.2508400898806,88.8866768533553,94.3866768533553,5.5
2353,0,0,0,1,0,0,NA,4.91383352205121,1,33,"1",1,24,0,1,1,0,1.7,60,84.2339103701722,83.8517003745276,92.8517003745276,9
2353,1,1,1,1,0,0,NA,4.91383352205121,1,33,"1",1,24,0,1,1,0,1.7,60,92.0636207416414,87.3517003745276,96.3517003745276,9
2354,0,0,0,1,0,0,NA,11.6092116077983,1,11,"2",1,34,1,4,2,0,0,52,75.7635405038462,83.6005915608795,90.1005915608795,6.5
2354,1,1,1,1,0,0,NA,11.6092116077983,1,11,"2",1,34,1,4,2,0,0,52,95.1356902558228,87.1005915608795,93.6005915608795,6.5
2355,0,0,0,1,0,0,NA,10.913133668235,1,66,"1",0,33,0,1,4,0,11.3,47,82.787888788238,82.6243220132215,91.6243220132215,9
2355,1,1,0,1,0,0,NA,10.913133668235,1,66,"1",0,33,0,1,4,0,11.3,47,89.2736906262151,86.1243220132215,95.1243220132215,9
2356,0,0,0,0,0,0,NA,0.275788607304942,1,8,"2",0,22,1,3,3,0,3.4,55,81.1235642465703,76.3319284267541,83.3319284267541,7
2356,1,1,1,0,0,0,NA,0.275788607304942,1,8,"2",0,22,1,3,3,0,3.4,55,88.9578186158597,79.8319284267541,86.8319284267541,7
2357,0,0,0,1,0,1,1,-8.37991507125325,0,23,"1",1,32,1,4,4,0,9.8,56,77.703445673326,79.3770124007218,84.3770124007218,5
2357,1,1,0,1,0,1,1,-8.37991507125325,0,23,"1",1,32,1,4,4,0,9.8,56,80.5268368299516,82.8770124007218,87.8770124007218,5
2358,0,0,0,1,0,0,NA,0.194546104704738,1,42,"2",1,23,0,1,1,0,4.9,54,95.6852355208789,89.3765760765651,98.3765760765651,9
2358,1,1,1,1,0,0,NA,0.194546104704738,1,42,"2",1,23,0,1,1,0,4.9,54,99.1784893354099,92.8765760765651,101.876576076565,9
2359,0,0,0,0,1,0,NA,-20.9348412779245,0,29,"1",1,20,0,3,2,0,1.4,46,81.5884509098779,75.3856569124205,81.8856569124205,6.5
2359,1,1,1,0,1,0,NA,-20.9348412779245,0,29,"1",1,20,0,3,2,0,1.4,46,83.1619010006899,78.8856569124205,85.3856569124205,6.5
